field_size_x, field_size_y, cell_volume, cell_density, barrier_density, simulation_nr, number_of_cells, mean_speed, mean_xdir, mean_ydir, avg_group_velocity
300,300,200,2,15,0,5,0.15634146027675924,0.002480679052578909,-0.030144228926642168,0.0674137633587685
300,300,200,2,9,0,8,0.2110708176003698,-0.010677541246718445,-0.01433387661443527,0.06627743192279742
300,300,200,3,0,0,15,0.21281845140965455,0.03901341338390043,-0.05299384623449404,0.07820904652698529
300,300,200,3,0,1,15,0.21038949884828875,0.007345127074114868,0.03186947788255721,0.052786998673054426
300,300,200,3,1,0,12,0.21413378227759616,-0.024777848312082268,0.01570545708773024,0.05933944442255366
300,300,200,3,1,1,12,0.2133651197375741,0.03928559488622101,0.011792030871426582,0.06249992353911891
300,300,200,3,2,0,15,0.21458233997706327,0.045990145612973196,0.04061668477402838,0.06979061319420418
300,300,200,3,2,1,15,0.21108485388243484,-0.00636531958514854,-0.014881726925081603,0.04382435104273444
300,300,200,3,4,0,15,0.2092269470879518,-0.0016591813232782518,0.044683651674036914,0.05704699861822303
300,300,200,2,7,1,8,0.2121656813848779,0.016122536955956245,0.015429333229871542,0.06509668278636337
300,300,200,3,5,0,12,0.21189262985425172,-0.0018619416087510658,0.055588821638409606,0.07073090216754975
300,300,200,3,5,1,12,0.2128063130558173,0.04278461338328185,0.026552795767179005,0.06545049867951402
300,300,200,3,6,0,15,0.2095850283760626,-0.05186423297960805,-0.036547882175396985,0.07503238076790474
300,300,200,2,15,1,5,0.16188780926594062,0.003805282927921135,0.017321907942631918,0.07331854922688631
300,300,200,3,7,0,0,NaN,NaN,NaN,NaN
300,300,200,3,7,1,0,NaN,NaN,NaN,NaN
300,300,200,3,8,0,15,0.20272032700456902,0.013543257150397281,0.020328753706273277,0.050169702200100766
300,300,200,1,2,0,3,0.21117325164263423,0.12428887294755323,-0.05243349274669233,0.16345938654728884
300,300,200,3,9,0,12,0.20917456109299126,0.07315146960048001,-0.026438671534930888,0.09277596441669053
300,300,200,3,9,1,12,0.21059798211370462,-0.05549763406448493,-0.023545387828349407,0.07622671736729929
300,300,200,3,10,0,15,0.2066586154944205,0.03432732807873294,0.04085942978501971,0.06737287062851728
300,300,200,3,10,1,15,0.21499882677994572,-0.008331489530894031,-0.040243293844577435,0.06180050967629089
300,300,200,3,11,0,0,NaN,NaN,NaN,NaN
300,300,200,3,11,1,0,NaN,NaN,NaN,NaN
300,300,200,3,8,1,15,0.20862845727482282,0.030768408292285433,0.030049957865195435,0.05918554384463443
