field_size_x, field_size_y, cell_volume, cell_density, barrier_density, simulation_nr, number_of_cells, mean_speed, mean_xdir, mean_ydir, avg_group_velocity
300,300,200,1,15,1,3,0.1689134737801951,-0.0001620639505888761,-0.04108227362249696,0.10214718121669018
300,300,200,1,15,2,3,0.12492877760020112,-0.013921560665279291,0.008202155558939576,0.08414841726632358
300,300,200,1,15,3,3,0.1390960191179082,-0.028292372384446533,0.03120468747382357,0.1021892794432348
300,300,200,1,15,4,3,0.14103949486584924,0.05346632507479356,-0.0010453180496179195,0.09144877577467025
300,300,200,1,15,5,3,0.1547558245043096,-0.0011904156799321373,0.006859003453739976,0.07892735697571056
300,300,200,1,15,6,3,0.1845384972980081,-0.05438424242424248,-0.03241006734006738,0.12165922756620032
300,300,200,1,15,7,3,0.17514948278144785,0.07485414994528436,-0.014432834372111533,0.11059824224409619
300,300,200,1,15,8,3,0.1510533442233235,-0.005154662199888322,0.048984924623115454,0.10362892296585716
300,300,200,1,15,9,3,0.125105259430902,-0.00677512004466767,0.062235544388609766,0.08580836486576901
300,300,200,2,0,0,8,0.2582230928958476,-0.023630090037177393,0.04901750702660366,0.09027631165976105
300,300,200,2,0,1,8,0.27474146634947294,-0.002551914619644794,0.019023072829215112,0.1001432562667746
300,300,200,2,0,2,8,0.266874275283439,-0.030622866453571474,-0.020596471706439485,0.09444958744085753
300,300,200,2,0,3,8,0.26447005266096224,-0.04222248866583845,-0.0004764549967581355,0.09350807951781062
300,300,200,2,0,4,8,0.2569077995258015,0.07051402153965042,-0.04660660653916737,0.10471926521410782
300,300,200,2,0,5,8,0.27057709916629796,0.040595152065194144,0.013217314393648398,0.10854367728229361
300,300,200,2,0,6,8,0.26297903272633055,-0.05035899032412386,-0.017598532869602473,0.08852468281945472
300,300,200,2,0,7,8,0.25258578301267104,0.05005806197377963,0.001330414630656081,0.09621794824557889
300,300,200,2,0,8,8,0.27331838678668824,-0.05087569896585802,0.004133221595864635,0.08269462642731283
300,300,200,2,0,9,8,0.27493889833916096,0.01460540364112068,-0.05088665520111457,0.09952112829585735
300,300,200,2,1,0,8,0.276418569089704,0.002666321442932819,-0.008277092246869105,0.07831528186243475
300,300,200,2,1,1,8,0.26169725652041287,0.020135889030786617,-0.08506830932358976,0.12476311031793866
300,300,200,2,1,2,8,0.26903735525245703,-0.03498028201469705,-0.07326267911046974,0.09717799915114955
300,300,200,2,1,3,8,0.2624027984679033,0.034407818993971,0.01814365844682215,0.08753669139843519
300,300,200,2,1,4,8,0.26904754781140633,0.03602023962558263,-0.0033428619617482465,0.08678593683053228
300,300,200,2,1,5,8,0.26843912717787105,-0.00012042252517300423,-0.026091111748110612,0.09529355457275702
300,300,200,2,1,6,8,0.2631533101243864,0.004038142308491462,0.014706575480047121,0.08026199900196455
300,300,200,2,1,7,8,0.2789709690443912,0.05192022955172062,-0.037750079717374575,0.09952562323452177
300,300,200,2,1,8,8,0.2680778542237378,-0.05539762302353489,-0.021312476676676517,0.09055320731528473
300,300,200,2,1,9,8,0.2807046403136583,0.02532261219396668,0.013797725391571385,0.08113129662747194
300,300,200,2,3,0,8,0.2679199473360765,-0.01673103015118502,-0.0014406993664964304,0.07576854580658765
300,300,200,2,3,1,8,0.2731768317571838,0.06234879024430777,-0.0035332085890594006,0.09516079288443637
300,300,200,2,3,2,8,0.2725634115749457,-0.057259757733990266,-0.029504543713134528,0.09861138905757001
300,300,200,2,3,3,8,0.2712196650522033,-0.04889506979655658,-0.06821750397841879,0.11634791829407694
300,300,200,2,3,4,8,0.2747047562019047,-0.042797038185697016,-0.019916303762343084,0.10155981858769629
300,300,200,2,3,5,8,0.26205594300646995,-0.03798795810226295,-0.00916268166299905,0.09050543204247678
300,300,200,2,3,6,8,0.2696744348046496,0.009595667285309091,0.021994226187822947,0.07735872528633658
300,300,200,2,3,7,8,0.2666138197001985,-0.045076553527499355,0.03159497162556467,0.09667849085259443
300,300,200,2,3,8,8,0.2659050611543447,-0.04723662832982488,-0.019208133749504808,0.09690589091604047
300,300,200,2,3,9,8,0.27579884627163503,0.03841005393861647,-0.005042779690922807,0.10326996393293172
300,300,200,2,4,0,8,0.2765424566199791,0.0017683970566717724,-0.023192463931629274,0.0889647993854721
300,300,200,2,4,1,8,0.2656621476920597,-0.07773970931553018,0.0012222459269963916,0.1082818330027192
300,300,200,2,4,2,8,0.2763118259528616,0.017726133521500348,-0.04949667860762995,0.1064141878421638
300,300,200,2,4,3,8,0.2696331972575187,-0.0494415446873614,-0.018331961109563366,0.10220780532581222
300,300,200,2,4,4,8,0.25988645132926724,0.01582832126287099,0.029733536421955732,0.07865291611409576
300,300,200,2,4,5,8,0.2690305525432787,0.022471576013409853,0.03152223249606518,0.07766142335498333
300,300,200,2,4,6,8,0.26434756790099795,-0.0403232542155919,0.02856790224743301,0.08674374876164323
300,300,200,2,4,7,8,0.27478947855881203,-0.05765487790852211,0.04908719726971981,0.10875526247602406
300,300,200,2,4,8,8,0.26970451571486054,-0.053165796057048326,0.02351248173478285,0.10647940514666422
300,300,200,2,4,9,8,0.26219849699465236,0.013419505134485579,0.012337141917470953,0.1043113075960995
300,300,200,2,5,0,0,NaN,NaN,NaN,NaN
300,300,200,2,5,1,0,NaN,NaN,NaN,NaN
300,300,200,2,5,2,0,NaN,NaN,NaN,NaN
300,300,200,2,5,3,0,NaN,NaN,NaN,NaN
300,300,200,2,5,4,0,NaN,NaN,NaN,NaN
300,300,200,2,5,5,0,NaN,NaN,NaN,NaN
300,300,200,2,5,6,0,NaN,NaN,NaN,NaN
300,300,200,2,5,7,0,NaN,NaN,NaN,NaN
300,300,200,2,5,8,0,NaN,NaN,NaN,NaN
300,300,200,2,5,9,0,NaN,NaN,NaN,NaN
300,300,200,2,6,0,8,0.256255508262668,0.018222816200794873,-0.03820129511519344,0.0789212551735251
300,300,200,2,6,1,8,0.2579657047429917,-0.02054386066643372,-0.00680003271645753,0.08573597312500407
300,300,200,2,6,2,8,0.260433023389118,0.002533547376454835,-0.04005259151190832,0.0806582323699461
300,300,200,2,6,3,8,0.2533552697799611,-0.00385824238775274,-0.027224870702826674,0.0871510225447498
300,300,200,2,6,4,8,0.2626729337879597,-0.05304147496113424,-0.004800208030043785,0.08831699434193178
300,300,200,2,6,5,8,0.27059739599714666,-0.007884534171736264,-0.026717919075871607,0.0769020079875961
300,300,200,2,6,6,8,0.26070382872082765,-0.0022709485678489546,0.026406649538357883,0.08978925004617767
300,300,200,2,6,7,8,0.2636820657206422,-0.07267264937844635,0.0044420508984265505,0.112916046002429
300,300,200,2,6,8,8,0.26919312201034856,-0.050064816611035935,-0.023945933901382957,0.08965323458694185
300,300,200,2,6,9,8,0.27521436590979653,-0.0020387058683238386,0.03421613891895131,0.07517567117737484
300,300,200,2,7,0,8,0.2643783058367236,0.03950050985993175,-0.04928957192853031,0.10500357985739654
300,300,200,2,7,1,8,0.2614516181630926,-0.013096519898812076,0.03388506910742552,0.07723330600553645
300,300,200,2,7,2,8,0.27000539052885875,0.023241121589357754,0.0784981273850997,0.10456570698215187
300,300,200,2,7,3,8,0.265674924419678,0.012699266982697379,-0.041056607774554894,0.10555947892685752
300,300,200,2,7,4,8,0.27828447178164056,-0.03062043731914135,-0.04579265447513125,0.0929220512656314
300,300,200,2,7,5,8,0.26158594639106936,-0.0037995261106305574,-0.023575111916959116,0.08125629631838002
300,300,200,2,7,6,8,0.26139187833041,0.05130943807974988,-0.014332398890632429,0.0926357127858833
300,300,200,2,7,7,8,0.2798871590642864,-0.021845416113208244,0.060122767510763925,0.09821582821268475
300,300,200,2,7,8,8,0.26479071770598245,-0.02072012916077394,-0.032139286043652036,0.08036034097141428
300,300,200,2,7,9,8,0.2631912270433478,0.014675230391983795,0.035086022013412085,0.09168804861512699
300,300,200,2,8,0,0,NaN,NaN,NaN,NaN
300,300,200,2,8,1,0,NaN,NaN,NaN,NaN
300,300,200,2,8,2,0,NaN,NaN,NaN,NaN
300,300,200,2,8,3,0,NaN,NaN,NaN,NaN
300,300,200,2,8,4,0,NaN,NaN,NaN,NaN
300,300,200,2,8,5,0,NaN,NaN,NaN,NaN
300,300,200,2,8,6,0,NaN,NaN,NaN,NaN
300,300,200,2,8,7,0,NaN,NaN,NaN,NaN
300,300,200,2,8,8,0,NaN,NaN,NaN,NaN
300,300,200,2,8,9,0,NaN,NaN,NaN,NaN
300,300,200,2,9,0,8,0.2532342973372397,0.019245667482549796,-0.02067937438220599,0.0759574115170808
300,300,200,2,9,1,8,0.27027168953855185,0.009005545290675404,0.07381861048930911,0.10193404549933989
300,300,200,2,9,2,8,0.25888456215374334,-0.016890544322721402,0.04748229422468941,0.11232119773814465
300,300,200,2,9,3,8,0.25946638939911393,0.013513146885857145,0.01910374563135808,0.08378042367343073
300,300,200,2,9,4,8,0.27223863023772377,-0.02139722151689817,-0.05785595400257917,0.11458432606204905
300,300,200,2,9,5,8,0.25559887639924955,-0.06243564972124711,0.002871576031151415,0.0948154903918246
300,300,200,2,9,6,8,0.2564277386803402,0.04119212076857536,-0.036157880475604094,0.10584667073362376
300,300,200,2,9,7,8,0.26742542796814395,-0.02057805679372478,-0.022228290276697895,0.08084734381569143
300,300,200,2,9,8,8,0.25499868493327726,-0.01304097025801669,0.02570792436025144,0.09592735525305633
300,300,200,2,9,9,8,0.2654703111472161,0.008736323764167789,0.040043945753971966,0.08440751105529105
300,300,200,2,10,0,8,0.253453934744434,0.008873419138295867,-0.037171918382427414,0.08255438413281571
300,300,200,2,10,1,8,0.2478804299484854,0.0036973241759933146,-0.014704856916621148,0.0910701397895264
300,300,200,2,10,2,8,0.2536090482228497,0.012438036626395166,0.023604190622988623,0.08383058250494846
300,300,200,2,10,3,8,0.2561761470954339,0.01908079407237431,0.06390004530577843,0.08881877793845641
300,300,200,2,10,4,8,0.25948804722014623,-0.07805495118377576,-0.035948045531596855,0.10771664637049747
300,300,200,2,10,5,8,0.2677217308296602,-0.046190870622859224,-0.03797128658914895,0.10201079415974611
300,300,200,2,10,6,8,0.23385539637166028,-0.008427433677660204,0.011937768008867604,0.08272711889397583
300,300,200,2,10,7,8,0.2611729380371465,-0.03498738126002651,0.04714748137422493,0.1115556640131662
300,300,200,2,10,8,8,0.24803188762048148,0.02676239665723062,-0.06763131619525908,0.10551142834268476
300,300,200,2,10,9,8,0.2566882289794269,0.03633467895431087,-0.027100508151544044,0.07784333594874435
300,300,200,2,11,0,0,NaN,NaN,NaN,NaN
300,300,200,2,11,1,0,NaN,NaN,NaN,NaN
300,300,200,2,11,2,0,NaN,NaN,NaN,NaN
300,300,200,2,11,3,0,NaN,NaN,NaN,NaN
300,300,200,2,11,4,0,NaN,NaN,NaN,NaN
300,300,200,2,11,5,0,NaN,NaN,NaN,NaN
300,300,200,2,11,6,0,NaN,NaN,NaN,NaN
300,300,200,2,11,7,0,NaN,NaN,NaN,NaN
300,300,200,2,11,8,0,NaN,NaN,NaN,NaN
300,300,200,2,11,9,0,NaN,NaN,NaN,NaN
300,300,200,2,12,0,8,0.2493681738878015,-0.0001523502080291914,0.05190312060250111,0.09461622015930107
300,300,200,2,12,1,8,0.24695805534364482,-0.01843771207712131,-0.03577513825942927,0.10471538232769007
300,300,200,2,12,2,8,0.2585877020242956,-0.018986100561000682,-0.061944081355900564,0.09179880490457905
300,300,200,2,12,3,8,0.2536265819591453,-0.00897306102085515,0.00001607018090017398,0.08666804635281551
300,300,200,2,12,4,8,0.2294326243493635,0.0673104069765403,-0.029550062112442856,0.1068731418822338
300,300,200,2,12,5,8,0.23352040134803814,-0.0011315723405707922,0.0008062417039182441,0.07022474011602775
300,300,200,2,12,6,8,0.25935584397158207,-0.045246594341060806,0.0012331283855673378,0.08457204255701742
300,300,200,2,12,7,8,0.25607233169779864,-0.035270614538258326,0.005224271870211498,0.0837505595729636
300,300,200,2,12,8,8,0.25572919289556445,0.042426313764898575,-0.05848214288773058,0.10759894938330193
300,300,200,2,12,9,8,0.26123217196584064,0.0000712650177669616,-0.008681717780168673,0.0795955620797282
300,300,200,2,13,0,6,0.24337034906736738,0.041905784635693374,0.02275423339450723,0.11455724238777046
300,300,200,2,13,1,6,0.23445968969605677,-0.037442835086844976,-0.04756063354360019,0.10382710337291871
300,300,200,2,13,2,6,0.21679837829305576,-0.01152811288295317,0.09363908632919343,0.12467473570430623
300,300,200,2,13,3,6,0.22731552380244935,0.024880899991813133,-0.06279499912999782,0.1034404055974992
300,300,200,2,13,4,6,0.24086807680788497,-0.012096237100234428,-0.02378126309469615,0.08717829041628115
300,300,200,2,13,5,6,0.24172116368465493,-0.00408710419878248,-0.02024501592988735,0.10575535469700356
300,300,200,2,13,6,6,0.2521746344878576,0.0013074712332414842,-0.05759183875119693,0.09969145638414983
300,300,200,2,13,7,6,0.2254036929965839,0.040344943654029276,-0.02114042477762703,0.07814741773609421
300,300,200,2,13,8,6,0.23321146225401493,0.03063660455535786,0.011938676391706567,0.0982382119518339
300,300,200,2,13,9,6,0.23860600810358545,0.05529837619112668,-0.00025122428686140706,0.09564214197079231
300,300,200,2,14,0,0,NaN,NaN,NaN,NaN
300,300,200,2,14,1,0,NaN,NaN,NaN,NaN
300,300,200,2,14,2,0,NaN,NaN,NaN,NaN
300,300,200,2,14,3,0,NaN,NaN,NaN,NaN
300,300,200,2,14,4,0,NaN,NaN,NaN,NaN
300,300,200,2,14,5,0,NaN,NaN,NaN,NaN
300,300,200,2,14,6,0,NaN,NaN,NaN,NaN
300,300,200,2,14,7,0,NaN,NaN,NaN,NaN
300,300,200,2,14,8,0,NaN,NaN,NaN,NaN
300,300,200,2,14,9,0,NaN,NaN,NaN,NaN
300,300,200,2,15,0,5,0.15415287353418974,0.02789170854271362,0.028055306532663363,0.09067528169922724
300,300,200,2,15,1,5,0.19367774286793962,-0.01107814698512499,0.0057046524870169426,0.0662805013582675
300,300,200,2,15,2,5,0.19064879696843035,-0.0014666377414578801,-0.045906166025854504,0.08825699375430521
300,300,200,2,15,3,5,0.13982795455040703,-0.028904127553188823,-0.017380011500287527,0.06818390009106855
300,300,200,2,15,4,5,0.1426301822052905,-0.04360780456739141,0.027540574788132054,0.0768808993093301
300,300,200,2,15,5,5,0.18723573318496944,-0.027271798994974738,-0.0027081608040200513,0.08348345912202973
300,300,200,2,15,6,5,0.14691850104469262,0.03293067372138857,0.0008940320477709278,0.08475292389932168
300,300,200,2,15,7,5,0.1642310928899568,-0.0011282571988542238,0.004067455148499851,0.06730282856667928
300,300,200,2,15,8,5,0.17716076007680484,0.002603848928101477,-0.034434870837629576,0.08370607446623929
300,300,200,2,15,9,5,0.16205323299170216,-0.004010592964824142,0.04027655276381906,0.07598094918627327
300,300,200,3,0,0,15,0.2652313901245195,0.04545450335659651,0.06247847762936398,0.10453295277102713
300,300,200,3,0,1,15,0.2623623567279685,-0.04355154078323065,0.003872717447530888,0.07799776775110313
300,300,200,3,0,2,15,0.26955171819953827,0.02091531071732913,0.02721755437443234,0.06556206150730927
300,300,200,3,0,3,15,0.270204294042138,0.0013894431944045794,0.017189556164797483,0.06954621382420657
300,300,200,3,0,4,15,0.2811234687952817,-0.0016697544988586578,0.04167376780905886,0.06899461063367218
300,300,200,3,0,5,15,0.2683710645721352,0.003575885432580987,0.0072395214641661695,0.058169795616153444
300,300,200,3,0,6,15,0.276680943252771,0.004509990221171884,-0.00447901093197298,0.06392351533923947
300,300,200,3,0,7,15,0.2749056583750874,-0.012491036373945868,-0.011079295125940683,0.08001287821534507
300,300,200,3,0,8,15,0.26503794693535243,0.014726468663555719,-0.0316888624370695,0.06222210318621219
